,GEOID10,canrate_x,mean,canrate_y,residual
1286,55027960900,0.01,3.096568923247488,0.01,0.4405889985770339
1287,55027960800,0.01,2.991210313943716,0.01,0.5459476078808057
1288,55027960700,0.01,2.7347617444303847,0.01,0.802396177394137
1289,55027960600,0.24,3.1121581087267494,0.24,0.9663840598623468
1290,55087012505,0.04,0.7423517833637997,0.04,2.865421474995232
1291,55087012503,0.03,1.022154622607761,0.03,2.5620801902397674
1292,55087012504,0.01,1.1806304896319355,0.01,2.3565274321925864
1293,55087012901,0.26,1.433466487548676,0.26,2.692152572063427
1294,55087012601,0.08,0.4511532712360723,0.08,3.250773769168972
1295,55089610101,0.17,1.8546806948525565,0.17,2.059092355156017
1296,55089610102,0.16,2.9642232750782376,0.16,0.926011329418833
1297,55089660201,0.11,1.4548113827836024,0.11,2.317730994155952
1298,55089660202,0.03,1.2466107843438887,0.03,2.33762402850364
1299,55089660100,0.01,1.5593392848968506,0.01,1.9778186369276711
1300,55027960400,0.21,3.187237018039187,0.21,0.8206898140153993
1301,55027961600,0.27,3.1351917712129462,0.27,1.0139657339106596
1302,55027961500,0.12,3.1286658932149938,0.12,0.6674149292360636
1303,55109120903,0.05,5.939595813774944,0.05,-2.308284109904409
1304,55109120501,0.1,6.068192873765911,0.1,-2.31918894233786
1305,55109120901,0.01,5.984692247216329,0.01,-2.447534325391808
1306,55109120201,0.01,5.319118200937907,0.01,-1.781960279113385
1307,55109120502,0.01,6.282642195815828,0.01,-2.745484273991306
1308,55005001002,0.11,3.982650735614064,0.11,-0.2101083586745096
1309,55005001001,0.09,4.162641584487505,0.09,-0.4371760985709576
1310,55005000600,0.03,4.330617438147079,0.03,-0.7463826252995505
1311,55005000200,0.13,4.32295675063838,0.13,-0.5033374826758195
1312,55005000500,0.01,4.388588137853713,0.01,-0.8514302160291911
1313,55005000300,0.16,4.552213449489107,0.16,-0.6619788449920367
1314,55005000900,0.33,4.365534669103511,0.33,-0.0751464909108845
1315,55005000100,0.2,5.912346045942667,0.2,-1.927957659399583
1316,55005000800,0.21,4.045955492608428,0.21,-0.0380286605538415
1317,55005000400,0.06,4.637168972729982,0.06,-0.9823188233479438
1318,55087012902,0.22,1.2580785562703898,0.22,2.7733867212957
1319,55087012602,0.36,0.6400083499968562,0.36,3.72099516473028
1320,55087012506,0.04,0.0474067307435549,0.04,3.560366527615477
1321,55087013100,0.35,2.188286518920009,0.35,2.1491785502956238
1322,55087940000,0.41,1.3624278978049678,0.41,3.116267844479684
1323,55087011900,0.03,1.347577703700346,0.03,2.236657109147182
1324,55089650102,0.01,1.1517281355681244,0.01,2.385429786256397
1325,55089630202,0.04,1.127491110563278,0.04,2.4802821477957537
1326,55089630100,0.0,1.5688042214938571,0.0,1.9448152548191613
1327,55089640200,0.12,1.1993379312838224,0.12,2.596742891167235
1328,55089630201,0.07,1.932712181845864,0.07,1.7456764130476776
1329,55089660303,0.03,1.9533716404615944,0.03,1.630863172385934
1330,55089640100,0.01,1.73314290793974,0.01,1.8040150138847817
1331,55089620100,0.13,1.4056083552878746,0.13,2.4140109126746863
1332,55089650300,0.05,1.6424484335001488,0.05,1.988863270370386
1333,55089650200,0.01,0.9464549597571876,0.01,2.590702962067334
1334,55089650101,0.01,1.304941749572754,0.01,2.232216172251768
1335,55089660304,0.01,1.912801331943936,0.01,1.6243565898805856
1336,55089660301,0.05,1.5849346313211652,0.05,2.0463770725493697
1337,55109120904,0.18,5.682950039663335,0.18,-1.7456385441432576
1338,55109120202,0.01,5.734606245401744,0.01,-2.197448323577222
1339,55109120100,0.01,5.56876591978402,0.01,-2.031607997959498
1340,55109120400,0.12,5.841503984353013,0.12,-2.0454231619019554
1341,55109120300,0.01,5.664775016928921,0.01,-2.1276170951044
1342,55109121000,0.1,5.53493730354309,0.1,-1.7859333721150392
1343,55109120800,0.19,4.815525939632734,0.19,-0.8546759986011541
1344,55109120700,0.28,5.315179213881493,0.28,-1.1424832632463833
1345,55109120600,0.28,5.765811259480199,0.28,-1.59311530884509
1346,55087011800,0.01,0.8477810025215149,0.01,2.689376919303007
1347,55087011700,0.01,0.7007100023329258,0.01,2.836447919491596
1348,55087012400,0.02,1.0237253267656674,0.02,2.536971040570358
1349,55087012300,0.0,-0.3160415852771085,0.0,3.829661061590127
1350,55087012200,0.01,-0.0368496656417846,0.01,3.574007587466306
1351,55087012700,0.28,0.5671401330905964,0.28,3.605555817544513
1352,55087012100,0.01,1.4980834494466366,0.01,2.039074472377885
1353,55087012000,0.01,1.2128618108220848,0.01,2.324296111002437
1354,55087012800,0.82,1.0162318889020792,0.82,4.427540119354205
1355,55087013200,1.01,1.03759520812225,1.01,4.8534072648525965
1356,55087011600,0.01,0.8606742831725108,0.01,2.676483638652011
1357,55087011502,0.01,0.9731241821074018,0.01,2.56403373971712
1358,55087011501,0.01,0.8899959325790405,0.01,2.647161989245481
1359,55087011400,0.01,0.7697591781616211,0.01,2.7673987436629006
1360,55087011300,0.01,0.6318382024765015,0.01,2.90531971934802
1361,55087011200,0.01,0.4748368362585703,0.01,3.0623210855659515
1362,55087011102,0.01,0.2379914396054422,0.01,3.29916648221908
1363,55087011101,0.02,0.6239300469557444,0.02,2.936766320380281
1364,55115100500,0.01,2.146487373242276,0.01,1.390670548582246
1365,55115100300,0.03,1.8981854707159769,0.03,1.6860493421315514
1366,55115100200,0.0,1.9558850726543069,0.0,1.5577344036587115
1367,55115100100,0.1,2.3386033290603256,0.1,1.4104006023677256
1368,55115100900,0.19,2.7207695570700428,0.19,1.2400803839615375
1369,55115100400,0.01,2.066976872357455,0.01,1.4701810494670666
1370,55115100600,0.22,3.211031232736649,0.22,0.8204340448294412
1371,55115101100,0.18,2.1065764341221653,0.18,1.830735061397912
1372,55115101000,0.17,2.542120926363211,0.17,1.3716521236453625
1373,55115100800,0.18,4.267176336331143,0.18,-0.3298648408110654
1374,55115100700,0.23,3.7333358332061977,0.23,0.3216678898713958
1375,55065970400,0.15,7.571681211991557,0.15,-3.7049850530059896
1376,55065970300,0.35,6.368261420007994,0.35,-2.030796350792362
1377,55065970200,0.21,6.501296684072523,0.21,-2.4933698520179366
1378,55065970500,0.45,6.749642122098981,0.45,-2.1767925977683165
1379,55065970100,0.25,7.0002477654549855,0.25,-2.898167151354386
1380,55043960700,0.01,5.985935662801449,0.01,-2.448777740976927
1381,55043961200,0.02,5.905361404848905,0.02,-2.3446650375128795
1382,55043960800,0.12,6.336384659021848,0.12,-2.540303836570791
1383,55043961100,0.1,5.92965635242503,0.1,-2.180652420996979
1384,55043960100,0.14,5.755974450750701,0.14,-1.912816737276637
1385,55043960300,0.1,5.911993121111541,0.1,-2.16298918968349
1386,55043960200,0.06,5.314511932294393,0.06,-1.6596617829123552
1387,55043960600,0.21,5.858939701790127,0.21,-1.8510128697355404
1388,55043960500,0.19,5.45528407779006,0.19,-1.49443413675848
1389,55043960400,0.36,4.726797088573097,0.36,-0.365793573845961
1390,55043961000,0.0,6.777508641398231,0.0,-3.263889165085212
1391,55043960900,0.02,6.413191384402189,0.02,-2.852495017066164
1392,55087011000,0.01,0.1632490599596942,0.01,3.373908861864828
1393,55087010900,0.01,-0.3579427403839011,0.01,3.895100662208423
1394,55087010800,0.01,-0.254492106847465,0.01,3.7916500286719863
1395,55087010700,0.01,0.4531562243764465,0.01,3.084001697448075
1396,55087010602,0.01,0.921203630665938,0.01,2.615954291158584
1397,55087010601,0.0,0.8919841524432687,0.0,2.62163532386975
1398,55087010500,0.01,0.6510895937681198,0.01,2.886068328056402
1399,55087013300,0.3,1.3627522385051083,0.3,2.857020603153008
1400,55087010300,0.01,0.3954475522041321,0.01,3.1417103696203896
